epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8455387949943542,0.0010000000474974513,0.6471781730651855,0.9836065769195557,0.4419066905975342
1,0.9004179835319519,0.0010000000474974513,0.4613211750984192,0.9836065769195557,0.41401228308677673
