epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8578956723213196,9.999999747378752e-06,0.5732169151306152,0.8852459192276001,0.5491752624511719
1,0.8675268292427063,9.999999747378752e-06,0.5040168166160583,0.9180327653884888,0.5155535340309143
